Bem Pat;Seq;Conta;Descrição Conta;Narrativa;Data Inv.;Plaqueta;Localização;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO
10245;0;132010904;MOVEIS E UTENSILIOS - COML.;GAVETEIRO VOLANTE PARA MESA DELTA.;30/11/2016;10245;NI;0;TORT2007;3112;;
15219;0;132010506;EQUIPAMENTOS C.P.D. - COML.;HP NOTEBOOK 6460B;30/11/2016;15219;NI;0;TORT2007;2160;;
15221;0;132010506;EQUIPAMENTOS C.P.D. - COML.;HP NOTEBOOK 6460B;30/11/2016;15221;NI;0;TORT2007;2460;;
412165;20;135010804;MAQUINAS E ACESSORIOS - COML.;LAVADOURO SUPER JATO.;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
10254;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA CIPLACE LION 4C 1.2M. RET. BR/CINZA;30/11/2016;10254;NI;0;TORT2007;3112;;
10259;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA CIPLACE LION 4C 1.2M. RET. BR/CINZA;30/11/2016;10259;NI;0;TORT2007;3112;;
10209;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;10209;NI;0;TORT2007;3112;;
10210;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;10210;NI;0;TORT2007;3112;;
10211;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1200x730x740.;30/11/2016;10211;NI;0;TORT2007;3112;;
10214;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1500x730x740.;30/11/2016;10214;NI;0;TORT2007;3112;;
10212;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1500x730x740.;30/11/2016;10212;NI;0;TORT2007;3112;;
10213;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 1500x730x740.;30/11/2016;10213;NI;0;TORT2007;3112;;
10194;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;10194;NI;0;TORT2007;3112;;
10195;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;10195;NI;0;TORT2007;3112;;
10196;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;10196;NI;0;TORT2007;3112;;
10197;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;10197;NI;0;TORT2007;3112;;
10198;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;10198;NI;0;TORT2007;3112;;
10199;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;10199;NI;0;TORT2007;3112;;
10200;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER 900 X 730 X 740;30/11/2016;10200;NI;0;TORT2007;3112;;
10188;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE TRABALHO STANDER GAVETEIRO FIXO;30/11/2016;10188;NI;0;TORT2007;3112;;
10187;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA LATERAL ML2533 500 X 500 X 400.;30/11/2016;10187;NI;0;TORT2007;3112;;
10244;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA PENINSULAR ANGULAR AGL 25MM 2 DUTOS;30/11/2016;10244;NI;0;TORT2007;3112;;
16159;0;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR DELL - 1510X CODIGO - 271-6104;30/11/2016;16159;NI;0;TORT2007;3112;;
14654;0;132010506;EQUIPAMENTOS C.P.D. - COML.;ROTEADOR TP LINK 842 ND;30/11/2016;14654;NI;0;TORT2007;3112;;
412165;21;135010804;MAQUINAS E ACESSORIOS - COML.;SERRA MARMORE 110V.;30/11/2016;24010;ADM;0;TORT2007;3112;SPRING;MAXIFLEX
701739;0;135010404;EQUIPAMENTOS - COML.;TRANSPORTADOR DE CORREIA C/LEVANTE DUPLO;30/11/2016;701739;NI;0;TORT2007;3112;;
5928;1;132010904;MOVEIS E UTENSILIOS - COML.;PROJETOR MULTIMIDIA MARCA INFOCUS MOD.X2;30/11/2016;5928;NI;0;TORT2007;2160;;
6490;1;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR MULTIMÍDIA MARCA INFOCUS X2;30/11/2016;6490;NI;0;TORT2007;2160;;
6740;1;132010506;EQUIPAMENTOS C.P.D. - COML.;SERVIDOR DELL POWEREDGE 1850 XEON 3.2GHZ;30/11/2016;6740;NI;0;TORT2007;3111;;
8093;0;132010506;EQUIPAMENTOS C.P.D. - COML.;"MONITOR 15"" FLATRON BLACK MARCA LG";30/11/2016;8093;NI;0;TORT2007;3111;;
8238;2;132010506;EQUIPAMENTOS C.P.D. - COML.;NOBREAK 1,0KVA 120V RACK - APC P/N: SUA;30/11/2016;8238;NI;0;TORT2007;3112;;
8868;3;132010506;EQUIPAMENTOS C.P.D. - COML.;UNIDADE DE FITA TIPO DLT EXTERNA;30/11/2016;8868;NI;0;TORT2007;3111;;
8880;1;132010506;EQUIPAMENTOS C.P.D. - COML.;NOTEBOOK ITAUTEC N8610 T5500 2GB HD 80GB;30/11/2016;8880;NI;0;TORT2007;2160;;
9429;0;132010506;EQUIPAMENTOS C.P.D. - COML.;SWITCH 3300 FABR. 3COM, MODELO SUPERSTAC;30/11/2016;9429;NI;0;TORT2007;3111;;
9919;0;132010506;EQUIPAMENTOS C.P.D. - COML.;SWITCH 3COM 4200 26-PORT.;30/11/2016;9919;NI;0;TORT2007;3111;;
9974;1;132010506;EQUIPAMENTOS C.P.D. - COML.;IMPRESSORA LEXMARK E352DN LASER.;30/11/2016;9974;NI;0;TORT2007;3112;;
9979;0;132010506;EQUIPAMENTOS C.P.D. - COML.;IMPRESSORA MATRICIAL EPSON FX-2190 132;30/11/2016;9979;NI;0;TORT2007;3112;;
9992;1;136010103;EQUIPAMENTOS CPD - COML.;MICROCOMPUTADOR DELL OPTIPLEX 755 INTEL;30/11/2016;9992;NI;0;TORT2007;3112;;
10001;1;136010103;EQUIPAMENTOS CPD - COML.;MICROCOMPUTADOR DELL OPTIPLEX 755 INTEL;30/11/2016;10001;NI;0;TORT2007;3112;;
10015;1;136010103;EQUIPAMENTOS CPD - COML.;"MONITOR DELL FLAT PANEL 17"" E178FPC.";30/11/2016;10015;NI;0;TORT2007;3112;;
10016;1;136010103;EQUIPAMENTOS CPD - COML.;"MONITOR DELL FLAT PANEL 17"" E178FPC.";30/11/2016;10016;NI;0;TORT2007;3112;;
10027;1;136010103;EQUIPAMENTOS CPD - COML.;"MONITOR DELL FLAT PANEL 17"" E178FPC.";30/11/2016;10027;NI;0;TORT2007;3112;;
10039;1;136010103;EQUIPAMENTOS CPD - COML.;"MONITOR DELL FLAT PANEL 17"" E178FPC.";30/11/2016;10039;NI;0;TORT2007;2160;;
10125;0;132010506;EQUIPAMENTOS C.P.D. - COML.;ACCESS POINT WIFI LINKSYS WAP54G.;30/11/2016;10125;NI;0;TORT2007;2160;;
10126;0;132010506;EQUIPAMENTOS C.P.D. - COML.;ACCESS POINT WIFI LINKSYS WAP54G.;30/11/2016;10126;NI;0;TORT2007;2160;;
10250;0;132010506;EQUIPAMENTOS C.P.D. - COML.;UNIDADE FITA DLT VS 160 EXTERNA BEGE BH2;30/11/2016;10250;NI;0;TORT2007;3111;;
10368;0;132010506;EQUIPAMENTOS C.P.D. - COML.;Scanner Elgin Canon Laser Color Lide 25;30/11/2016;10368;NI;0;TORT2007;2160;;
10919;0;132010506;EQUIPAMENTOS C.P.D. - COML.;BANDEJA PARA IMPRESSORA HP 4015N;30/11/2016;10919;NI;0;TORT2007;3112;;
11065;1;132010506;EQUIPAMENTOS C.P.D. - COML.;NOTEBOOK DELL LATITUDE D360 INTEL;30/11/2016;11065;NI;0;TORT2007;2160;;
11067;1;136010103;EQUIPAMENTOS CPD - COML.;NOTEBOOK DELL LATITUDE D360 INTEL;30/11/2016;11067;NI;0;TORT2007;2160;;
11897;0;132010506;EQUIPAMENTOS C.P.D. - COML.;IMPRESSORA LASER HP MOD.4015N.;30/11/2016;11897;NI;0;TORT2007;3112;;
12212;1;136010103;EQUIPAMENTOS CPD - COML.;NOTEBOOK DELL LATITUDE E5400 INTEL COREL;30/11/2016;12212;NI;0;TORT2007;2160;;
12496;2;136010103;EQUIPAMENTOS CPD - COML.;NOTEBOOK DELL LATITUDE E5400 INTEL CORE;30/11/2016;12496;NI;0;TORT2007;2441;;
14381;0;132010506;EQUIPAMENTOS C.P.D. - COML.;NOBREAK SMART-UPS 1000VA RM NET 2U 120V.;30/11/2016;14381;NI;0;TORT2007;2160;;
704112;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR (NOTEBOOK) DELL LATITUD;30/11/2016;704112;NI;0;TORT2007;2160;;
704112;1;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR (NOTEBOOK) DELL LATITUD;30/11/2016;704112;NI;0;TORT2007;2160;;
704113;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR DELL OPTIPLEX 780.;30/11/2016;704113;NI;0;TORT2007;3112;;
704113;1;132010506;EQUIPAMENTOS C.P.D. - COML.;"MONITOR DELL  E1709W  17""  WIDESCREEN.";30/11/2016;704113;NI;0;TORT2007;3112;;
704168;0;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR (NOTEBOOK) DELL LATITUDE;30/11/2016;704168;NI;0;TORT2007;2160;;
704168;1;132010506;EQUIPAMENTOS C.P.D. - COML.;MICROCOMPUTADOR (NOTEBOOK) DELL LATITUDE;30/11/2016;704168;NI;0;TORT2007;2160;;
704198;0;132010506;EQUIPAMENTOS C.P.D. - COML.;PROJETOR DELL 1210S.;30/11/2016;704198;NI;0;TORT2007;2160;;
