Bem Pat;Seq;Conta;DescriÁ„o Conta;Narrativa;Data Inv.;Plaqueta;LocalizaÁ„o;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO;LicenÁa Uso;EspecificaÁ„o TÈcnica
3923;0;135010802;MAQUINAS E ACESSORIOS - PROD.;BOMBA, FAB. KSB, MOD. 20 - 120C, HP 0,85;30/11/2016;3923;NI;0;TORT2007;7222;;;;
3924;0;135010802;MAQUINAS E ACESSORIOS - PROD.;GUINDASTE, FAB. EXAFAM, MOD. MV1 CAP. 50;30/11/2016;3924;NI;0;TORT2007;7222;;;;
3925;0;135010802;MAQUINAS E ACESSORIOS - PROD.;BOMBA, FAB. KSB, MOD. 20 - 120C, C/ ACIO;30/11/2016;3925;NI;0;TORT2007;7222;;;;
3931;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO C/ CACAMBA, MAT. ACO INOX, DIM.;30/11/2016;3931;NI;0;TORT2007;7222;;;;
3932;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PLATAFORMA, MAT. ACO INOX, C/ 0;30/11/2016;3932;NI;0;TORT2007;7222;;;;
3933;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PLATAFORMA, MAT. ACO INOX, C/ 0;30/11/2016;3933;NI;0;TORT2007;7222;;;;
3934;0;135010802;MAQUINAS E ACESSORIOS - PROD.;GUINDASTE, FAB. AIRSTREAM, MOD. AUTO CUR;30/11/2016;3934;NI;0;TORT2007;7222;;;;
3935;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CONTROLADOR DE DADOS RCJ, FAB. EXAFAM, C;30/11/2016;3935;NI;0;TORT2007;7222;;;;
3936;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CONTROLADOR DE DADOS EGC, FAB. EXAFAM, C;30/11/2016;3936;NI;0;TORT2007;7222;;;;
3937;0;135010402;EQUIPAMENTOS - PROD;SISTEMA AQUECEDOR PURA FIRE, FAB. AIRSTR;30/11/2016;3937;NI;0;TORT2007;7222;;;;
3938;0;135010402;EQUIPAMENTOS - PROD;SISTEMA AQUECEDOR PURA FIRE, FAB. AIRSTR;30/11/2016;3938;NI;0;TORT2007;7222;;;;
3941;0;135010802;MAQUINAS E ACESSORIOS - PROD.;BALANCA ELETRONICA, FAB. FILIZOLA, MOD.;30/11/2016;105176;GRANJA;0;TORT2007;7222;FILIZOLA;;;
3942;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/11/2016;3942;NI;0;TORT2007;7222;;;;
3943;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/11/2016;3943;NI;0;TORT2007;7222;;;;
3944;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE MADEIRA COM ASSENTO E EN;30/11/2016;3944;NI;0;TORT2007;7222;;;;
3945;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE MADEIRA COM ASSENTO E EN;30/11/2016;3945;NI;0;TORT2007;7222;;;;
3948;0;135010802;MAQUINAS E ACESSORIOS - PROD.;BALANCA PRECISSAO, FABR. FRIZOLA, MODELO;30/11/2016;3948;NI;0;TORT2007;7225;;;;
3952;0;135010802;MAQUINAS E ACESSORIOS - PROD.;TALHA ELETRICA CAPACIDADE 3 TONELADA  FA;30/11/2016;3952;NI;0;TORT2007;7225;;;;
3953;0;135010802;MAQUINAS E ACESSORIOS - PROD.;TALHA ELETRICA CAPACIDADE 3 TONELADA  FA;30/11/2016;3953;NI;0;TORT2007;7225;;;;
3954;0;135010802;MAQUINAS E ACESSORIOS - PROD.;QUEIMADOR RAY BURNERS PAINEL DE CONTROLE;30/11/2016;3954;NI;0;TORT2007;7222;;;;
3962;0;135010802;MAQUINAS E ACESSORIOS - PROD.;TALHA ELETRICA FABR.VASTEC CAPACIDADE 3;30/11/2016;3962;NI;0;TORT2007;7225;;;;
3969;0;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO IBBL TIPO RESERVATORIO PLASTIC;30/11/2016;3969;NI;0;TORT2007;1160;;;;
3970;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/11/2016;3970;NI;0;TORT2007;1160;;;;
3975;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/11/2016;3975;NI;0;TORT2007;1160;;;;
3976;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA REVESTIDA EM COURVIM COM ES;30/11/2016;3976;NI;0;TORT2007;1160;;;;
3984;0;132010502;EQUIPAMENTOS C.P.D. - PROD;NOBREAK, FABR. POWER WARE, MODELO  PREST;30/11/2016;3984;NI;0;TORT2007;1160;;;;
3985;0;132010502;EQUIPAMENTOS C.P.D. - PROD;NOBREAK, FABR. POWER WARE, MODELO  PREST;30/11/2016;3985;NI;0;TORT2007;1160;;;;
3986;0;132010502;EQUIPAMENTOS C.P.D. - PROD;NOBREAK, FABR. POWER WARE, MODELO  PREST;30/11/2016;3986;NI;0;TORT2007;1160;;;;
3991;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO EM MADEIRA, REVESTIDO LAMINADO M;30/11/2016;3991;NI;0;TORT2007;1160;;;;
4003;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO EM MADEIRA, REVESTIDO LAMINADO M;30/11/2016;4003;NI;0;TORT2007;7222;;;;
4004;0;135010802;MAQUINAS E ACESSORIOS - PROD.;BALANCA ELETRONICA, FAB. FILIZOLA, MOD.;30/11/2016;4004;NI;0;TORT2007;7222;;;;
4005;0;135010802;MAQUINAS E ACESSORIOS - PROD.;BALANCA ELETRONICA, FAB. FILIZOLA, MOD.;30/11/2016;4005;NI;0;TORT2007;7222;;;;
4006;0;135010802;MAQUINAS E ACESSORIOS - PROD.;APARELHO DE MEDIDA DE UNIDADE HAUGH, FAB;30/11/2016;4006;NI;0;TORT2007;7222;;;;
4009;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4009;NI;0;TORT2007;7222;;;;
4011;0;132010902;MOVEIS E UTENSILIOS - PROD;APARELHO RADIO TRANSCEPTOR, FABR. MOTORO;30/11/2016;4011;NI;0;TORT2007;7222;;;;
4014;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, ESTRUTURA PINTADA, DIME;30/11/2016;4014;NI;0;TORT2007;7222;;;;
4015;0;132010902;MOVEIS E UTENSILIOS - PROD;ARQUIVO DE ACO COM 3 GAVETAS TIPO OFICIO;30/11/2016;4015;NI;0;TORT2007;7222;;;;
4016;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE MADEIRA REVESTIDO EM CEREJEIR;30/11/2016;4016;NI;0;TORT2007;7222;;;;
4017;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4017;NI;0;TORT2007;7222;;;;
4018;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA GIRATORIA COM RODIZIOS REVESTIDA;30/11/2016;4018;NI;0;TORT2007;7222;;;;
4021;0;135010802;MAQUINAS E ACESSORIOS - PROD.;BOMBA A VACUO COM PAINEL DE CONTROLE ELE;30/11/2016;4021;NI;0;TORT2007;7231;;;;
4022;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/11/2016;4022;NI;0;TORT2007;1160;;;;
4023;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/11/2016;4023;NI;0;TORT2007;1160;;;;
4024;0;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO IBBL TIPO RESERVATORIO PLASTIC;30/11/2016;4024;NI;0;TORT2007;1160;;;;
4025;0;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO DE COLUNA BELLIERE COM 2 SAIDA;30/11/2016;4025;NI;0;TORT2007;1160;;;;
4027;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO EM MADEIRA, REVESTIDO LAMINADO M;30/11/2016;4027;NI;0;TORT2007;1160;;;;
4028;0;132010902;MOVEIS E UTENSILIOS - PROD;SOFA, REVESTIDO COURVIM, ESTRUTURA PINTA;30/11/2016;4028;NI;0;TORT2007;1160;;;;
4029;0;132010902;MOVEIS E UTENSILIOS - PROD;SOFA, REVESTIDO COURVIM, ESTRUTURA PINTA;30/11/2016;4029;NI;0;TORT2007;1160;;;;
4030;0;132010902;MOVEIS E UTENSILIOS - PROD;LONGARINA, REVESTIDO COURVIM, ESTRUTURA;30/11/2016;4030;NI;0;TORT2007;1160;;;;
4031;0;132010902;MOVEIS E UTENSILIOS - PROD;LOUSA MAGICA, DIMENSAO  2,45X1,25 M.;30/11/2016;4031;NI;0;TORT2007;1160;;;;
4032;0;132010902;MOVEIS E UTENSILIOS - PROD;EQUIPAMENTO DE SOM JHD, COM PROCESSADOR;30/11/2016;4032;NI;0;TORT2007;1160;;;;
4033;0;132010902;MOVEIS E UTENSILIOS - PROD;CAIXA ACUSTICA JHD PRIMAL, MOD. LINE.;30/11/2016;4033;NI;0;TORT2007;1160;;;;
4034;0;132010902;MOVEIS E UTENSILIOS - PROD;CAIXA ACUSTICA JHD PRIMAL, MOD. LINE.;30/11/2016;4034;NI;0;TORT2007;1160;;;;
4035;0;132010902;MOVEIS E UTENSILIOS - PROD;CAIXA ACUSTICA JHD, MOD. 3 CORNETAS.;30/11/2016;4035;NI;0;TORT2007;1160;;;;
4036;0;132010902;MOVEIS E UTENSILIOS - PROD;CAIXA ACUSTICA JHD, MOD. 3 CORNETAS.;30/11/2016;4036;NI;0;TORT2007;1160;;;;
4037;0;132010902;MOVEIS E UTENSILIOS - PROD;COMPAC DISC PHILIPS, MOD. AK630.;30/11/2016;4037;NI;0;TORT2007;1160;;;;
4038;0;132010902;MOVEIS E UTENSILIOS - PROD;AMPLIFICADOR RECIVER PIONER, MOD. OT-W60;30/11/2016;4038;NI;0;TORT2007;1160;;;;
4039;0;132010902;MOVEIS E UTENSILIOS - PROD;FORNO ELETRICO CBSR, COM. SAO ROQUE.;30/11/2016;4039;NI;0;TORT2007;1160;;;;
4040;0;132010902;MOVEIS E UTENSILIOS - PROD;FORNO ELETRICO CBSR, COM. SAO ROQUE.;30/11/2016;4040;NI;0;TORT2007;1160;;;;
4041;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO EM MADEIRA REVESTIDO CEREJEIRA,;30/11/2016;4041;NI;0;TORT2007;1160;;;;
4043;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/11/2016;4043;NI;0;TORT2007;1160;;;;
4044;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE PAREDE, COM 4 PORTAS DE CORRE;30/11/2016;4044;NI;0;TORT2007;1160;;;;
4045;0;132010901;MOVEIS E UTENSILIOS - ADM;FREEZER METALFRIO HORIZONTAL.;30/11/2016;18478;SPRAY DRYER;0;TORT2007;7226;METALFRIO;;;
4046;0;132010902;MOVEIS E UTENSILIOS - PROD;FOGAO CONTINENTAL, MOD. RITMO, COM 4 QUE;30/11/2016;4046;NI;0;TORT2007;1160;;;;
4047;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4047;NI;0;TORT2007;1160;;;;
4048;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4048;NI;0;TORT2007;1160;;;;
4049;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4049;NI;0;TORT2007;1160;;;;
4050;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4050;NI;0;TORT2007;1160;;;;
4051;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4051;NI;0;TORT2007;1160;;;;
4052;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4052;NI;0;TORT2007;1160;;;;
4053;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4053;NI;0;TORT2007;1160;;;;
4054;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4054;NI;0;TORT2007;1160;;;;
4055;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4055;NI;0;TORT2007;1160;;;;
4056;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4056;NI;0;TORT2007;1160;;;;
4057;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4057;NI;0;TORT2007;1160;;;;
4058;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4058;NI;0;TORT2007;1160;;;;
4059;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4059;NI;0;TORT2007;1160;;;;
4060;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4060;NI;0;TORT2007;1160;;;;
4061;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4061;NI;0;TORT2007;1160;;;;
4062;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4062;NI;0;TORT2007;1160;;;;
4063;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4063;NI;0;TORT2007;1160;;;;
4064;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4064;NI;0;TORT2007;1160;;;;
4065;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4065;NI;0;TORT2007;1160;;;;
4066;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4066;NI;0;TORT2007;1160;;;;
4067;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA REVESTIDA EM COURVIM COM ES;30/11/2016;4067;NI;0;TORT2007;1160;;;;
4068;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA REVESTIDA EM COURVIM COM ES;30/11/2016;4068;NI;0;TORT2007;1160;;;;
4069;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA REVESTIDA EM COURVIM COM ES;30/11/2016;4069;NI;0;TORT2007;1160;;;;
4070;0;132010902;MOVEIS E UTENSILIOS - PROD;FLIPCHART DE MADEIRA.;30/11/2016;4070;NI;0;TORT2007;1160;;;;
4071;0;132010902;MOVEIS E UTENSILIOS - PROD;FREEZER HORIZONTAL FABR. REUBU, COM 1 PO;30/11/2016;4071;NI;0;TORT2007;1160;;;;
4072;0;132010902;MOVEIS E UTENSILIOS - PROD;FOGAO COM 2 QUEIMADORES  ESTRUTURA ACO C;30/11/2016;4072;NI;0;TORT2007;1160;;;;
4073;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA DE MADEIRA  REVESTIDA EM LAMINADO M;30/11/2016;4073;NI;0;TORT2007;1160;;;;
4074;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4074;NI;0;TORT2007;1160;;;;
4075;0;132010902;MOVEIS E UTENSILIOS - PROD;LONGARINA, REVESTIDO COURVIM, ESTRUTURA;30/11/2016;4075;NI;0;TORT2007;1160;;;;
4076;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA DE PEBOLIM 3 BILHARES MATIAS.;30/11/2016;4076;NI;0;TORT2007;1160;;;;
4077;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA DE PEBOLIM 3 BILHARES MATIAS.;30/11/2016;4077;NI;0;TORT2007;1160;;;;
4078;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA DE BILHAR 3 BILHARES MATIAS.;30/11/2016;4078;NI;0;TORT2007;1160;;;;
4079;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/11/2016;4079;NI;0;TORT2007;1160;;;;
4080;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA DE BILHAR 3 BILHARES MATIAS.;30/11/2016;4080;NI;0;TORT2007;1160;;;;
4081;0;132010902;MOVEIS E UTENSILIOS - PROD;TELEVISOR MITSHIBISHI, 20 POL.;30/11/2016;4081;NI;0;TORT2007;1160;;;;
4082;0;132010902;MOVEIS E UTENSILIOS - PROD;FREEZER METALFRIO, COM 1 PORTA.;30/11/2016;4082;NI;0;TORT2007;1160;;;;
4083;0;132010902;MOVEIS E UTENSILIOS - PROD;MESA EM MADEIRA, REVESTIDO LAMINADO MELA;30/11/2016;4083;NI;0;TORT2007;1160;;;;
4084;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4084;NI;0;TORT2007;1160;;;;
4085;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4085;NI;0;TORT2007;1160;;;;
4086;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4086;NI;0;TORT2007;1160;;;;
4087;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4087;NI;0;TORT2007;1160;;;;
4088;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4088;NI;0;TORT2007;1160;;;;
4089;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4089;NI;0;TORT2007;1160;;;;
4090;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4090;NI;0;TORT2007;1160;;;;
4091;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4091;NI;0;TORT2007;1160;;;;
4092;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4092;NI;0;TORT2007;1160;;;;
4093;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4093;NI;0;TORT2007;1160;;;;
4094;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4094;NI;0;TORT2007;1160;;;;
4095;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4095;NI;0;TORT2007;1160;;;;
4096;0;132010902;MOVEIS E UTENSILIOS - PROD;MAQUINA DE LAVAR ROUPAS,  MODELO CLEAN F;30/11/2016;4096;NI;0;TORT2007;1160;;;;
4097;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA EM MADEIRA COM TAMPO REVESTIDO EM L;30/11/2016;4097;NI;0;TORT2007;3111;;;;
4098;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA FIXA DE PLASTICO COM ESTRUTURA P;30/11/2016;4098;NI;0;TORT2007;3111;;;;
4099;0;132010904;MOVEIS E UTENSILIOS - COML.;MESA DE GINASTICA TIPO ROMANA;30/11/2016;4099;NI;0;TORT2007;3111;;;;
4100;0;132010902;MOVEIS E UTENSILIOS - PROD;BALANCA ESTRUTURA EM ACO, 2 LUGARES;30/11/2016;4100;NI;0;TORT2007;1160;;;;
4101;0;132010902;MOVEIS E UTENSILIOS - PROD;BALANCA ESTRUTURA EM ACO, 4 LUGARES;30/11/2016;4101;NI;0;TORT2007;1160;;;;
4103;0;132010902;MOVEIS E UTENSILIOS - PROD;ESCOREGADOR ESTRUTURA EM ACO.;30/11/2016;4103;NI;0;TORT2007;1160;;;;
4104;0;132010902;MOVEIS E UTENSILIOS - PROD;ESCOREGADOR ESTRUTURA EM ACO.;30/11/2016;4104;NI;0;TORT2007;1160;;;;
4105;0;132010902;MOVEIS E UTENSILIOS - PROD;GIRA-GIRA ESTRUTURA EM ACO COM ASSENTO E;30/11/2016;4105;NI;0;TORT2007;1160;;;;
4106;0;132010902;MOVEIS E UTENSILIOS - PROD;GIRA-GIRA ESTRUTURA EM ACO COM ASSENTO E;30/11/2016;4106;NI;0;TORT2007;1160;;;;
4107;0;132010902;MOVEIS E UTENSILIOS - PROD;GIRA-GIRA ESTRUTURA EM ACO COM ASSENTO E;30/11/2016;4107;NI;0;TORT2007;1160;;;;
4108;0;132010902;MOVEIS E UTENSILIOS - PROD;GIRA-GIRA ESTRUTURA EM ACO COM ASSENTO E;30/11/2016;4108;NI;0;TORT2007;1160;;;;
4109;0;132010902;MOVEIS E UTENSILIOS - PROD;BALANCA ESTRUTURA EM ACO COM ASSENTO EM;30/11/2016;4109;NI;0;TORT2007;1160;;;;
4110;0;132010902;MOVEIS E UTENSILIOS - PROD;BALANCA ESTRUTURA EM ACO COM ASSENTO EM;30/11/2016;4110;NI;0;TORT2007;1160;;;;
4114;0;135010802;MAQUINAS E ACESSORIOS - PROD.;TRANSFORMADOR TRIFASICO,  FAB. ITAIPU, P;30/11/2016;4114;NI;0;TORT2007;7231;;;;
4115;0;132010902;MOVEIS E UTENSILIOS - PROD;APARELHO PARA GINASTICA BODY SCULPTURE.;30/11/2016;4115;NI;0;TORT2007;1160;;;;
4116;0;132010902;MOVEIS E UTENSILIOS - PROD;APARELHO PARA GINASTICA BODY SCULPTURE.;30/11/2016;4116;NI;0;TORT2007;1160;;;;
4117;0;132010902;MOVEIS E UTENSILIOS - PROD;APARELHO PARA GINASTICA BODY SCULPTURE.;30/11/2016;4117;NI;0;TORT2007;1160;;;;
412113;0;135010402;EQUIPAMENTOS - PROD;CORREIAS TRANSPORTADORA GOODYEAR;30/11/2016;412113;NI;0;TORT2007;7225;;;;
412128;11;135010402;EQUIPAMENTOS - PROD;TEMPORIZADOR ELETRENICO MODELO AY-30S;30/11/2016;412128;NI;0;TORT2007;7222;;;;
412129;5;135010402;EQUIPAMENTOS - PROD;PLACAS DE ISOPOR PARA SILOS DE MILHO;30/11/2016;104781;ZOOTECNICA;0;TORT2007;7225;;0;SI-55308G;Y553002
412140;0;135010402;EQUIPAMENTOS - PROD;CORREIAS TRANSPORTADORA;30/11/2016;412140;NI;0;TORT2007;7225;;;;
412141;0;135010402;EQUIPAMENTOS - PROD;CORREIAS TRANSPORTADORA;30/11/2016;412141;NI;0;TORT2007;7225;;;;
412143;0;135010402;EQUIPAMENTOS - PROD;CORREIAS TRANSPORTADORA MARCA GOODYEAR.;30/11/2016;412143;NI;0;TORT2007;7225;;;;
412144;0;135010402;EQUIPAMENTOS - PROD;CORREIAS TRANSPORTADORAS GOODYEAR;30/11/2016;412144;NI;0;TORT2007;7225;;;;
412151;192;132010506;EQUIPAMENTOS C.P.D. - COML.;NOTEBOOK DELL LATITUDE E5400 INTEL CORE;30/11/2016;412151;NI;0;TORT2007;3112;;;;
412151;348;132010501;EQUIPAMENTOS C.P.D. - ADM;RACK MOUNT KIT FOR 2955 ? P/N: STK-RACKM;30/11/2016;412151;NI;0;TORT2007;1120;;;;
412151;349;132010501;EQUIPAMENTOS C.P.D. - ADM;RACK MOUNT KIT FOR 2955 ? P/N: STK-RACKM;30/11/2016;412151;NI;0;TORT2007;1120;;;;
412151;350;132010501;EQUIPAMENTOS C.P.D. - ADM;RACK MOUNT KIT FOR 2955 ? P/N: STK-RACKM;30/11/2016;412151;NI;0;TORT2007;1120;;;;
412151;351;132010501;EQUIPAMENTOS C.P.D. - ADM;RACK MOUNT KIT FOR 2955 ? P/N: STK-RACKM;30/11/2016;412151;NI;0;TORT2007;1120;;;;
412151;352;132010501;EQUIPAMENTOS C.P.D. - ADM;RACK MOUNT KIT FOR 2955 ? P/N: STK-RACKM;30/11/2016;412151;NI;0;TORT2007;1120;;;;
412151;353;132010501;EQUIPAMENTOS C.P.D. - ADM;RACK MOUNT KIT FOR 2955 ? P/N: STK-RACKM;30/11/2016;412151;NI;0;TORT2007;1120;;;;
412151;354;132010501;EQUIPAMENTOS C.P.D. - ADM;RACK MOUNT KIT FOR 2955 ? P/N: STK-RACKM;30/11/2016;412151;NI;0;TORT2007;1120;;;;
412156;102;135010402;EQUIPAMENTOS - PROD;TORRE DE RESFRIAMENTO DE ãGUA MODELO DXM;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;106;135010402;EQUIPAMENTOS - PROD;TORRE DE RESFRIAMENTO DE AGUA MOD. DXM15;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;107;135010402;EQUIPAMENTOS - PROD;PURGADOR TERMODINåMICO C/ FILTRO;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;113;135010402;EQUIPAMENTOS - PROD;CAMARA DE COMBUSTAO EMINOX 410 6MM;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;116;135010402;EQUIPAMENTOS - PROD;CAIXA DÑãGUA DE INOX CAPACIDADE DE 1000L;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;117;135010402;EQUIPAMENTOS - PROD;CALDEIRA TENGE A VAPOR-WB AUTOMATICA;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;119;135010402;EQUIPAMENTOS - PROD;MçO-DE-OBRA ESPECIALIZADA MONTAGEM DE TU;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;36;135010402;EQUIPAMENTOS - PROD;QUADRO COMANDO / CABO CONTROLE /TERMINAL;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;56;135010402;EQUIPAMENTOS - PROD;VENTILADOR 220VOLTS MEDIDA 120 X 120MM C;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;75;135010402;EQUIPAMENTOS - PROD;DISCO DE DESBASTE REFORAADO COM FIBRA DE;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;77;135010402;EQUIPAMENTOS - PROD;TERMORESISTENCIA PT 100, SIMPLES, LIG 3;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
412156;78;135010402;EQUIPAMENTOS - PROD;TERMORESISTENCIA PT 100, SIMPLES, LIGA 3;30/11/2016;104478;FOSFATO;0;TORT2007;7224;;0;EX-53203B-01;Y532001
